device_id,account_id,reading_time,is_online,utilization_pct,downstream_mbps,upstream_mbps,latency_ms
DVC000468,ACCT000468,2026-05-31 12:00:00,True,14.1,122.5,13.3,23.3
DVC000468,ACCT000468,2026-06-01 12:00:00,True,40.0,145.4,17.5,31.7
DVC000468,ACCT000468,2026-06-02 12:00:00,True,57.2,154.9,20.9,43.1
DVC000468,ACCT000468,2026-06-03 12:00:00,True,41.8,142.7,19.1,30.0
DVC000468,ACCT000468,2026-06-04 12:00:00,True,53.5,145.1,13.6,45.7
DVC000468,ACCT000468,2026-06-05 12:00:00,True,51.5,147.6,17.4,50.4
DVC000468,ACCT000468,2026-06-06 12:00:00,True,35.0,140.8,15.2,37.2
DVC000468,ACCT000468,2026-06-07 12:00:00,True,49.5,151.0,17.1,50.6
DVC000468,ACCT000468,2026-06-08 12:00:00,True,30.4,123.5,12.5,35.5
DVC000468,ACCT000468,2026-06-09 12:00:00,True,39.3,145.3,18.8,30.9
DVC000468,ACCT000468,2026-06-10 12:00:00,True,38.0,132.1,14.7,39.0
DVC000468,ACCT000468,2026-06-11 12:00:00,True,26.6,137.3,15.9,21.6
DVC000468,ACCT000468,2026-06-12 12:00:00,True,33.4,139.2,17.2,33.1
DVC000468,ACCT000468,2026-06-13 12:00:00,True,41.6,151.4,18.8,35.8
DVC000468,ACCT000468,2026-06-14 12:00:00,True,30.7,127.9,17.8,33.6
DVC000468,ACCT000468,2026-06-15 12:00:00,True,31.3,143.2,15.3,23.2
DVC000468,ACCT000468,2026-06-16 12:00:00,True,36.8,135.5,19.3,35.8
DVC000468,ACCT000468,2026-06-17 12:00:00,True,33.9,135.3,19.5,33.3
DVC000468,ACCT000468,2026-06-18 12:00:00,True,38.1,144.3,19.1,30.9
DVC000468,ACCT000468,2026-06-19 12:00:00,True,28.8,134.2,19.9,32.1
DVC000468,ACCT000468,2026-06-20 12:00:00,True,56.9,142.4,18.2,51.2
DVC000468,ACCT000468,2026-06-21 12:00:00,True,31.4,141.9,15.1,26.8
DVC000468,ACCT000468,2026-06-22 12:00:00,True,25.4,120.8,12.5,28.9
DVC000468,ACCT000468,2026-06-23 12:00:00,True,44.4,138.9,16.5,44.8
DVC000468,ACCT000468,2026-06-24 12:00:00,True,14.9,112.8,15.3,21.9
DVC000468,ACCT000468,2026-06-25 12:00:00,True,37.3,142.3,12.8,24.8
DVC000468,ACCT000468,2026-06-26 12:00:00,True,21.3,120.5,10.3,33.4
DVC000468,ACCT000468,2026-06-27 12:00:00,True,48.5,158.6,18.6,42.3
DVC000468,ACCT000468,2026-06-28 12:00:00,True,36.8,132.9,15.2,35.8
DVC000468,ACCT000468,2026-06-29 12:00:00,True,41.0,140.9,12.7,33.5
DVC000469,ACCT000469,2026-05-31 12:00:00,True,57.1,145.9,14.0,40.2
DVC000469,ACCT000469,2026-06-01 12:00:00,True,52.4,149.4,13.5,48.2
DVC000469,ACCT000469,2026-06-02 12:00:00,True,43.2,149.2,14.7,26.2
DVC000469,ACCT000469,2026-06-03 12:00:00,True,49.8,159.0,13.7,41.3
DVC000469,ACCT000469,2026-06-04 12:00:00,True,49.9,155.7,20.0,41.6
DVC000469,ACCT000469,2026-06-05 12:00:00,True,34.1,129.1,13.6,32.9
DVC000469,ACCT000469,2026-06-06 12:00:00,True,54.4,140.2,13.3,51.4
DVC000469,ACCT000469,2026-06-07 12:00:00,True,32.6,130.5,11.2,33.7
DVC000469,ACCT000469,2026-06-08 12:00:00,True,48.4,140.3,16.7,38.2
DVC000469,ACCT000469,2026-06-09 12:00:00,True,57.1,161.1,20.3,41.2
DVC000469,ACCT000469,2026-06-10 12:00:00,True,30.5,140.0,13.0,19.6
DVC000469,ACCT000469,2026-06-11 12:00:00,True,54.7,153.3,17.5,39.5
DVC000469,ACCT000469,2026-06-12 12:00:00,True,72.8,158.2,13.7,56.6
DVC000469,ACCT000469,2026-06-13 12:00:00,True,61.0,150.7,16.7,40.5
DVC000469,ACCT000469,2026-06-14 12:00:00,True,56.4,151.9,17.1,38.0
DVC000469,ACCT000469,2026-06-15 12:00:00,True,52.3,142.6,11.7,41.7
DVC000469,ACCT000469,2026-06-16 12:00:00,True,66.2,172.7,17.8,44.9
DVC000469,ACCT000469,2026-06-17 12:00:00,True,51.8,153.2,17.4,35.1
DVC000469,ACCT000469,2026-06-18 12:00:00,True,54.8,153.1,16.0,41.7
DVC000469,ACCT000469,2026-06-19 12:00:00,True,36.2,132.7,11.8,42.6
DVC000469,ACCT000469,2026-06-20 12:00:00,True,62.7,146.1,13.8,50.1
DVC000469,ACCT000469,2026-06-21 12:00:00,True,60.9,145.0,12.8,48.2
DVC000469,ACCT000469,2026-06-22 12:00:00,True,60.7,166.8,20.6,51.3
DVC000469,ACCT000469,2026-06-23 12:00:00,True,47.7,149.7,20.9,45.0
DVC000469,ACCT000469,2026-06-24 12:00:00,True,61.8,168.7,15.5,48.9
DVC000469,ACCT000469,2026-06-25 12:00:00,True,61.5,148.4,15.8,42.7
DVC000469,ACCT000469,2026-06-26 12:00:00,True,45.6,147.0,18.2,47.5
DVC000469,ACCT000469,2026-06-27 12:00:00,True,58.4,146.3,12.2,44.2
DVC000469,ACCT000469,2026-06-28 12:00:00,True,51.2,156.5,14.8,41.0
DVC000469,ACCT000469,2026-06-29 12:00:00,True,55.0,155.7,13.2,41.1
DVC000470,ACCT000470,2026-05-31 12:00:00,True,69.4,243.1,30.7,51.8
DVC000470,ACCT000470,2026-06-01 12:00:00,True,49.5,221.2,28.6,33.6
DVC000470,ACCT000470,2026-06-02 12:00:00,True,60.3,226.6,31.2,43.4
DVC000470,ACCT000470,2026-06-03 12:00:00,True,52.8,221.4,27.4,33.8
DVC000470,ACCT000470,2026-06-04 12:00:00,True,33.7,189.7,20.8,39.5
DVC000470,ACCT000470,2026-06-05 12:00:00,True,49.9,228.4,30.1,30.2
DVC000470,ACCT000470,2026-06-06 12:00:00,True,62.8,231.0,33.8,50.6
DVC000470,ACCT000470,2026-06-07 12:00:00,True,60.0,249.9,29.8,47.8
DVC000470,ACCT000470,2026-06-08 12:00:00,True,58.4,235.7,32.1,54.6
DVC000470,ACCT000470,2026-06-09 12:00:00,True,62.1,244.4,31.2,44.4
DVC000470,ACCT000470,2026-06-10 12:00:00,True,50.6,207.4,17.2,41.5
DVC000470,ACCT000470,2026-06-11 12:00:00,True,63.3,217.9,27.6,53.8
DVC000470,ACCT000470,2026-06-12 12:00:00,True,48.0,221.4,32.6,32.0
DVC000470,ACCT000470,2026-06-13 12:00:00,True,50.2,239.8,21.5,41.9
DVC000470,ACCT000470,2026-06-14 12:00:00,True,54.6,227.7,31.4,48.2
DVC000470,ACCT000470,2026-06-15 12:00:00,True,54.7,221.6,22.3,52.5
DVC000470,ACCT000470,2026-06-16 12:00:00,True,48.5,213.8,26.4,39.0
DVC000470,ACCT000470,2026-06-17 12:00:00,True,66.0,230.4,34.1,46.8
DVC000470,ACCT000470,2026-06-18 12:00:00,True,54.8,236.5,25.7,50.4
DVC000470,ACCT000470,2026-06-19 12:00:00,True,55.9,239.1,30.4,50.3
DVC000470,ACCT000470,2026-06-20 12:00:00,True,49.7,219.8,21.3,43.9
DVC000470,ACCT000470,2026-06-21 12:00:00,True,47.1,220.9,26.1,42.0
DVC000470,ACCT000470,2026-06-22 12:00:00,True,50.8,222.6,32.2,46.7
DVC000470,ACCT000470,2026-06-23 12:00:00,True,73.2,265.8,38.4,50.1
DVC000470,ACCT000470,2026-06-24 12:00:00,True,51.9,241.3,22.2,51.0
DVC000470,ACCT000470,2026-06-25 12:00:00,True,55.8,236.0,32.3,35.0
DVC000470,ACCT000470,2026-06-26 12:00:00,True,49.2,205.8,28.5,43.7
DVC000470,ACCT000470,2026-06-27 12:00:00,True,45.7,224.1,27.8,41.8
DVC000470,ACCT000470,2026-06-28 12:00:00,True,58.9,224.1,29.8,42.1
DVC000470,ACCT000470,2026-06-29 12:00:00,True,43.1,231.6,28.5,44.3
DVC000471,ACCT000471,2026-05-31 12:00:00,True,63.6,164.8,17.1,61.5
DVC000471,ACCT000471,2026-06-01 12:00:00,True,54.5,151.8,20.8,45.5
DVC000471,ACCT000471,2026-06-02 12:00:00,True,79.0,170.5,14.5,58.2
DVC000471,ACCT000471,2026-06-03 12:00:00,True,57.2,155.6,21.9,52.8
DVC000471,ACCT000471,2026-06-04 12:00:00,True,61.0,160.7,23.8,40.6
DVC000471,ACCT000471,2026-06-05 12:00:00,True,48.0,144.9,13.0,42.4
DVC000471,ACCT000471,2026-06-06 12:00:00,True,65.5,155.7,15.4,47.1
DVC000471,ACCT000471,2026-06-07 12:00:00,True,62.9,146.0,18.5,55.8
DVC000471,ACCT000471,2026-06-08 12:00:00,True,52.8,155.9,22.8,47.3
DVC000471,ACCT000471,2026-06-09 12:00:00,True,50.5,141.4,11.7,40.5
DVC000471,ACCT000471,2026-06-10 12:00:00,True,50.6,143.9,12.5,45.5
DVC000471,ACCT000471,2026-06-11 12:00:00,True,72.7,160.7,17.9,58.0
DVC000471,ACCT000471,2026-06-12 12:00:00,True,40.7,151.8,20.7,31.4
DVC000471,ACCT000471,2026-06-13 12:00:00,True,42.1,135.2,11.9,33.4
DVC000471,ACCT000471,2026-06-14 12:00:00,True,63.0,169.4,22.2,54.2
DVC000471,ACCT000471,2026-06-15 12:00:00,True,67.2,172.5,23.5,49.5
DVC000471,ACCT000471,2026-06-16 12:00:00,True,74.6,166.0,21.9,59.6
DVC000471,ACCT000471,2026-06-17 12:00:00,True,64.8,154.5,18.0,44.1
DVC000471,ACCT000471,2026-06-18 12:00:00,True,52.1,139.7,17.6,49.7
DVC000471,ACCT000471,2026-06-19 12:00:00,True,51.8,139.7,17.7,46.7
DVC000471,ACCT000471,2026-06-20 12:00:00,True,36.7,137.6,12.6,32.2
DVC000471,ACCT000471,2026-06-21 12:00:00,True,49.2,151.5,22.1,33.6
DVC000471,ACCT000471,2026-06-22 12:00:00,True,55.8,163.4,16.9,42.3
DVC000471,ACCT000471,2026-06-23 12:00:00,True,42.7,153.9,15.5,40.9
DVC000471,ACCT000471,2026-06-24 12:00:00,True,52.6,158.6,14.4,45.5
DVC000471,ACCT000471,2026-06-25 12:00:00,True,56.0,151.8,13.8,49.5
DVC000471,ACCT000471,2026-06-26 12:00:00,True,58.1,162.9,13.7,44.1
DVC000471,ACCT000471,2026-06-27 12:00:00,True,50.5,142.6,17.1,40.1
DVC000471,ACCT000471,2026-06-28 12:00:00,True,65.8,162.8,21.3,47.1
DVC000471,ACCT000471,2026-06-29 12:00:00,True,66.5,165.8,17.7,60.9
DVC000473,ACCT000473,2026-05-31 12:00:00,True,45.4,150.3,20.5,32.8
DVC000473,ACCT000473,2026-06-01 12:00:00,True,36.3,129.4,11.7,35.0
DVC000473,ACCT000473,2026-06-02 12:00:00,True,41.8,139.1,15.4,40.9
DVC000473,ACCT000473,2026-06-03 12:00:00,True,27.5,138.7,11.3,30.8
DVC000473,ACCT000473,2026-06-04 12:00:00,True,21.1,129.2,12.7,21.2
DVC000473,ACCT000473,2026-06-05 12:00:00,True,48.8,152.4,17.4,35.7
DVC000473,ACCT000473,2026-06-06 12:00:00,True,43.4,146.8,19.0,46.4
DVC000473,ACCT000473,2026-06-07 12:00:00,True,35.3,132.1,10.8,28.3
DVC000473,ACCT000473,2026-06-08 12:00:00,True,39.5,146.0,15.5,33.8
DVC000473,ACCT000473,2026-06-09 12:00:00,True,42.2,137.6,14.5,40.4
DVC000473,ACCT000473,2026-06-10 12:00:00,True,53.2,140.0,13.7,46.2
DVC000473,ACCT000473,2026-06-11 12:00:00,True,46.2,150.4,12.8,40.4
DVC000473,ACCT000473,2026-06-12 12:00:00,True,30.2,126.5,12.2,25.7
DVC000473,ACCT000473,2026-06-13 12:00:00,True,43.8,138.7,19.0,42.9
DVC000473,ACCT000473,2026-06-14 12:00:00,True,38.9,128.6,13.6,45.2
DVC000473,ACCT000473,2026-06-15 12:00:00,True,52.2,154.0,16.8,44.0
DVC000473,ACCT000473,2026-06-16 12:00:00,True,38.0,140.9,11.6,37.7
DVC000473,ACCT000473,2026-06-17 12:00:00,True,38.9,136.8,14.2,35.0
DVC000473,ACCT000473,2026-06-18 12:00:00,True,47.9,153.2,22.8,38.1
DVC000473,ACCT000473,2026-06-19 12:00:00,True,38.5,128.2,14.6,37.2
DVC000473,ACCT000473,2026-06-20 12:00:00,True,46.6,155.3,13.7,35.5
DVC000473,ACCT000473,2026-06-21 12:00:00,True,23.7,124.5,17.7,32.2
DVC000473,ACCT000473,2026-06-22 12:00:00,True,40.7,130.9,13.6,35.8
DVC000473,ACCT000473,2026-06-23 12:00:00,True,26.8,124.4,18.4,29.3
DVC000473,ACCT000473,2026-06-24 12:00:00,True,53.8,148.0,17.2,39.4
DVC000473,ACCT000473,2026-06-25 12:00:00,True,32.8,127.9,16.3,28.3
DVC000473,ACCT000473,2026-06-26 12:00:00,True,38.3,128.6,14.9,31.2
DVC000473,ACCT000473,2026-06-27 12:00:00,True,37.3,133.0,14.7,28.6
DVC000473,ACCT000473,2026-06-28 12:00:00,True,38.8,136.9,17.0,38.1
DVC000473,ACCT000473,2026-06-29 12:00:00,True,55.5,163.5,22.1,40.7
DVC000474,ACCT000474,2026-05-31 12:00:00,True,53.9,150.5,21.9,48.7
DVC000474,ACCT000474,2026-06-01 12:00:00,True,51.3,140.2,16.1,40.3
DVC000474,ACCT000474,2026-06-02 12:00:00,True,45.2,139.9,11.5,38.2
DVC000474,ACCT000474,2026-06-03 12:00:00,True,36.2,129.4,12.0,28.3
DVC000474,ACCT000474,2026-06-04 12:00:00,True,44.4,132.3,19.8,41.8
DVC000474,ACCT000474,2026-06-05 12:00:00,True,46.0,143.0,21.1,38.3
DVC000474,ACCT000474,2026-06-06 12:00:00,True,53.3,139.0,15.5,43.6
DVC000474,ACCT000474,2026-06-07 12:00:00,True,56.7,161.3,15.9,42.6
DVC000474,ACCT000474,2026-06-08 12:00:00,True,51.9,142.8,14.8,46.8
DVC000474,ACCT000474,2026-06-09 12:00:00,True,42.0,133.4,15.5,41.9
DVC000474,ACCT000474,2026-06-10 12:00:00,True,42.2,137.1,17.3,35.0
DVC000474,ACCT000474,2026-06-11 12:00:00,True,46.6,150.1,13.9,41.1
DVC000474,ACCT000474,2026-06-12 12:00:00,True,32.5,125.8,15.8,33.9
DVC000474,ACCT000474,2026-06-13 12:00:00,True,33.8,146.2,20.5,34.4
DVC000474,ACCT000474,2026-06-14 12:00:00,True,55.9,147.1,17.1,46.0
DVC000474,ACCT000474,2026-06-15 12:00:00,True,36.5,129.2,16.6,32.0
DVC000474,ACCT000474,2026-06-16 12:00:00,True,16.6,130.3,19.2,24.6
DVC000474,ACCT000474,2026-06-17 12:00:00,True,40.9,136.5,12.8,36.6
DVC000474,ACCT000474,2026-06-18 12:00:00,True,32.1,143.0,20.2,34.8
DVC000474,ACCT000474,2026-06-19 12:00:00,True,43.2,152.0,19.7,40.2
DVC000474,ACCT000474,2026-06-20 12:00:00,True,51.0,147.0,20.6,42.1
DVC000474,ACCT000474,2026-06-21 12:00:00,True,50.0,138.7,17.0,35.2
DVC000474,ACCT000474,2026-06-22 12:00:00,True,42.0,153.2,22.9,38.8
DVC000474,ACCT000474,2026-06-23 12:00:00,True,52.7,143.8,13.5,42.0
DVC000474,ACCT000474,2026-06-24 12:00:00,True,47.5,152.0,13.3,34.9
DVC000474,ACCT000474,2026-06-25 12:00:00,True,45.3,144.5,14.5,39.3
DVC000474,ACCT000474,2026-06-26 12:00:00,True,39.9,141.7,16.9,39.2
DVC000474,ACCT000474,2026-06-27 12:00:00,True,56.5,142.2,11.8,41.4
DVC000474,ACCT000474,2026-06-28 12:00:00,True,58.0,161.1,18.9,47.6
DVC000474,ACCT000474,2026-06-29 12:00:00,True,62.0,168.8,25.3,46.9
DVC000475,ACCT000475,2026-05-31 12:00:00,True,41.1,133.7,14.3,38.7
DVC000475,ACCT000475,2026-06-01 12:00:00,True,57.0,153.1,14.3,42.6
DVC000475,ACCT000475,2026-06-02 12:00:00,True,52.9,150.5,15.7,45.8
DVC000475,ACCT000475,2026-06-03 12:00:00,True,44.5,155.1,19.6,36.7
DVC000475,ACCT000475,2026-06-04 12:00:00,True,39.1,141.0,12.4,32.9
DVC000475,ACCT000475,2026-06-05 12:00:00,True,45.2,145.8,15.4,36.6
DVC000475,ACCT000475,2026-06-06 12:00:00,True,44.3,137.6,18.4,40.5
DVC000475,ACCT000475,2026-06-07 12:00:00,True,53.8,146.1,12.2,52.8
DVC000475,ACCT000475,2026-06-08 12:00:00,True,28.8,123.9,11.4,35.5
DVC000475,ACCT000475,2026-06-09 12:00:00,True,43.8,136.4,12.5,33.0
DVC000475,ACCT000475,2026-06-10 12:00:00,True,44.4,142.1,12.4,33.3
DVC000475,ACCT000475,2026-06-11 12:00:00,True,55.2,140.8,19.1,44.5
DVC000475,ACCT000475,2026-06-12 12:00:00,True,49.0,158.5,19.0,44.5
DVC000475,ACCT000475,2026-06-13 12:00:00,True,56.8,154.4,20.8,44.1
DVC000475,ACCT000475,2026-06-14 12:00:00,True,46.9,155.4,17.1,41.1
DVC000475,ACCT000475,2026-06-15 12:00:00,True,44.2,144.4,19.1,46.0
DVC000475,ACCT000475,2026-06-16 12:00:00,True,53.0,139.3,16.0,54.0
DVC000475,ACCT000475,2026-06-17 12:00:00,True,49.2,147.0,21.6,34.4
DVC000475,ACCT000475,2026-06-18 12:00:00,True,52.4,159.6,20.4,35.9
DVC000475,ACCT000475,2026-06-19 12:00:00,True,32.7,140.9,20.9,35.1
DVC000475,ACCT000475,2026-06-20 12:00:00,True,47.2,157.1,21.6,43.8
DVC000475,ACCT000475,2026-06-21 12:00:00,True,51.1,158.0,19.7,42.4
DVC000475,ACCT000475,2026-06-22 12:00:00,True,24.4,139.1,16.8,31.0
DVC000475,ACCT000475,2026-06-23 12:00:00,True,46.7,146.0,18.8,33.8
DVC000475,ACCT000475,2026-06-24 12:00:00,True,40.5,149.9,14.8,33.7
DVC000475,ACCT000475,2026-06-25 12:00:00,True,34.2,145.8,14.4,24.7
DVC000475,ACCT000475,2026-06-26 12:00:00,True,47.5,142.5,13.1,51.1
DVC000475,ACCT000475,2026-06-27 12:00:00,True,39.5,137.9,12.9,35.5
DVC000475,ACCT000475,2026-06-28 12:00:00,True,30.6,137.2,15.8,29.0
DVC000475,ACCT000475,2026-06-29 12:00:00,True,46.5,149.5,12.4,42.6
DVC000476,ACCT000476,2026-05-31 12:00:00,True,31.2,128.5,10.9,33.4
DVC000476,ACCT000476,2026-06-01 12:00:00,True,38.9,146.1,21.0,30.6
DVC000476,ACCT000476,2026-06-02 12:00:00,True,24.1,122.4,17.7,21.0
DVC000476,ACCT000476,2026-06-03 12:00:00,True,46.6,155.0,16.2,38.4
DVC000476,ACCT000476,2026-06-04 12:00:00,True,43.7,141.9,21.1,44.2
DVC000476,ACCT000476,2026-06-05 12:00:00,True,41.1,144.7,15.6,29.4
DVC000476,ACCT000476,2026-06-06 12:00:00,True,36.3,143.5,18.0,28.1
DVC000476,ACCT000476,2026-06-07 12:00:00,True,46.0,146.3,13.7,44.6
DVC000476,ACCT000476,2026-06-08 12:00:00,True,48.1,144.6,12.1,40.0
DVC000476,ACCT000476,2026-06-09 12:00:00,True,51.2,148.8,16.9,40.7
DVC000476,ACCT000476,2026-06-10 12:00:00,True,43.9,137.8,12.5,39.5
DVC000476,ACCT000476,2026-06-11 12:00:00,True,44.7,151.6,13.2,44.8
DVC000476,ACCT000476,2026-06-12 12:00:00,True,42.3,131.7,15.4,31.3
DVC000476,ACCT000476,2026-06-13 12:00:00,True,30.3,125.1,10.5,32.2
DVC000476,ACCT000476,2026-06-14 12:00:00,True,54.7,141.8,17.5,46.6
DVC000476,ACCT000476,2026-06-15 12:00:00,True,42.2,139.0,15.5,45.9
DVC000476,ACCT000476,2026-06-16 12:00:00,True,61.7,152.2,21.3,55.5
DVC000476,ACCT000476,2026-06-17 12:00:00,True,46.2,153.6,21.3,33.5
DVC000476,ACCT000476,2026-06-18 12:00:00,True,59.1,152.9,18.7,43.9
DVC000476,ACCT000476,2026-06-19 12:00:00,True,62.0,157.7,15.2,46.0
DVC000476,ACCT000476,2026-06-20 12:00:00,True,47.1,154.4,12.5,47.1
DVC000476,ACCT000476,2026-06-21 12:00:00,True,50.9,154.1,18.0,41.6
DVC000476,ACCT000476,2026-06-22 12:00:00,True,44.4,139.7,17.6,39.6
DVC000476,ACCT000476,2026-06-23 12:00:00,True,44.6,141.7,12.0,39.3
DVC000476,ACCT000476,2026-06-24 12:00:00,True,53.4,139.7,11.9,45.1
DVC000476,ACCT000476,2026-06-25 12:00:00,True,47.1,153.9,18.2,41.2
DVC000476,ACCT000476,2026-06-26 12:00:00,True,39.7,150.5,21.1,35.6
DVC000476,ACCT000476,2026-06-27 12:00:00,True,51.8,149.4,20.0,40.4
DVC000476,ACCT000476,2026-06-28 12:00:00,True,47.1,138.1,13.9,42.6
DVC000476,ACCT000476,2026-06-29 12:00:00,True,55.6,157.7,13.5,40.9
DVC000477,ACCT000477,2026-05-31 12:00:00,True,39.6,132.1,17.0,28.9
DVC000477,ACCT000477,2026-06-01 12:00:00,True,37.9,144.2,14.8,34.7
DVC000477,ACCT000477,2026-06-02 12:00:00,True,37.8,135.5,12.4,38.1
DVC000477,ACCT000477,2026-06-03 12:00:00,True,36.0,132.9,17.3,42.2
DVC000477,ACCT000477,2026-06-04 12:00:00,True,46.2,135.9,17.4,36.5
DVC000477,ACCT000477,2026-06-05 12:00:00,True,44.1,132.5,18.4,38.1
DVC000477,ACCT000477,2026-06-06 12:00:00,True,51.1,152.7,21.5,37.4
DVC000477,ACCT000477,2026-06-07 12:00:00,True,38.5,137.8,13.1,35.0
DVC000477,ACCT000477,2026-06-08 12:00:00,True,44.5,148.5,18.4,37.1
DVC000477,ACCT000477,2026-06-09 12:00:00,True,36.1,144.1,19.1,27.0
DVC000477,ACCT000477,2026-06-10 12:00:00,True,38.1,130.1,17.6,40.1
DVC000477,ACCT000477,2026-06-11 12:00:00,True,47.9,137.8,18.5,53.7
DVC000477,ACCT000477,2026-06-12 12:00:00,True,37.7,143.4,20.8,27.3
DVC000477,ACCT000477,2026-06-13 12:00:00,True,43.6,150.1,15.1,42.0
DVC000477,ACCT000477,2026-06-14 12:00:00,True,34.3,139.4,17.8,30.2
DVC000477,ACCT000477,2026-06-15 12:00:00,True,34.6,147.6,19.0,27.0
DVC000477,ACCT000477,2026-06-16 12:00:00,True,30.2,138.7,19.0,33.2
DVC000477,ACCT000477,2026-06-17 12:00:00,True,31.2,127.4,11.1,32.5
DVC000477,ACCT000477,2026-06-18 12:00:00,True,29.7,132.5,14.3,30.5
DVC000477,ACCT000477,2026-06-19 12:00:00,True,30.9,124.9,16.1,26.6
DVC000477,ACCT000477,2026-06-20 12:00:00,True,39.1,129.3,13.7,37.9
DVC000477,ACCT000477,2026-06-21 12:00:00,True,46.5,154.9,20.2,44.1
DVC000477,ACCT000477,2026-06-22 12:00:00,True,38.7,132.7,15.4,24.1
DVC000477,ACCT000477,2026-06-23 12:00:00,True,35.8,147.5,17.1,35.8
DVC000477,ACCT000477,2026-06-24 12:00:00,True,59.0,144.1,12.1,45.3
DVC000477,ACCT000477,2026-06-25 12:00:00,True,44.3,136.3,11.9,37.3
DVC000477,ACCT000477,2026-06-26 12:00:00,True,38.2,132.3,19.1,36.0
DVC000477,ACCT000477,2026-06-27 12:00:00,False,0.0,0.0,0.0,0.0
DVC000477,ACCT000477,2026-06-28 12:00:00,True,41.8,149.2,17.1,40.4
DVC000477,ACCT000477,2026-06-29 12:00:00,True,29.3,137.4,11.8,31.5
DVC000478,ACCT000478,2026-05-31 12:00:00,True,57.4,234.8,21.5,48.4
DVC000478,ACCT000478,2026-06-01 12:00:00,True,58.8,249.2,27.3,41.5
DVC000478,ACCT000478,2026-06-02 12:00:00,True,65.7,230.9,25.6,58.1
DVC000478,ACCT000478,2026-06-03 12:00:00,True,54.5,241.2,25.4,42.1
DVC000478,ACCT000478,2026-06-04 12:00:00,True,48.7,213.4,18.4,42.0
DVC000478,ACCT000478,2026-06-05 12:00:00,True,54.1,220.7,25.4,45.8
DVC000478,ACCT000478,2026-06-06 12:00:00,True,53.0,218.9,19.8,43.0
DVC000478,ACCT000478,2026-06-07 12:00:00,True,59.7,239.2,23.2,49.7
DVC000478,ACCT000478,2026-06-08 12:00:00,True,80.4,259.6,26.3,51.6
DVC000478,ACCT000478,2026-06-09 12:00:00,True,47.2,230.1,33.3,38.9
DVC000478,ACCT000478,2026-06-10 12:00:00,True,46.4,224.3,24.6,41.8
DVC000478,ACCT000478,2026-06-11 12:00:00,True,50.9,210.5,23.7,47.1
DVC000478,ACCT000478,2026-06-12 12:00:00,True,66.2,246.7,23.7,48.3
DVC000478,ACCT000478,2026-06-13 12:00:00,True,38.8,206.6,29.3,41.6
DVC000478,ACCT000478,2026-06-14 12:00:00,True,62.7,217.2,28.0,54.4
DVC000478,ACCT000478,2026-06-15 12:00:00,True,54.1,241.8,22.8,46.7
DVC000478,ACCT000478,2026-06-16 12:00:00,True,47.4,209.2,17.1,37.0
DVC000478,ACCT000478,2026-06-17 12:00:00,True,55.2,216.3,27.5,51.2
DVC000478,ACCT000478,2026-06-18 12:00:00,True,68.2,231.7,29.3,51.8
DVC000478,ACCT000478,2026-06-19 12:00:00,True,56.2,225.5,18.5,48.3
DVC000478,ACCT000478,2026-06-20 12:00:00,True,49.2,205.5,26.9,46.7
DVC000478,ACCT000478,2026-06-21 12:00:00,True,61.5,240.5,22.4,54.4
DVC000478,ACCT000478,2026-06-22 12:00:00,True,60.1,226.2,19.5,40.5
DVC000478,ACCT000478,2026-06-23 12:00:00,True,46.2,235.4,27.5,47.7
DVC000478,ACCT000478,2026-06-24 12:00:00,True,58.2,245.2,27.3,43.4
DVC000478,ACCT000478,2026-06-25 12:00:00,False,0.0,0.0,0.0,0.0
DVC000478,ACCT000478,2026-06-26 12:00:00,True,52.1,207.7,30.6,40.1
DVC000478,ACCT000478,2026-06-27 12:00:00,True,61.2,220.1,21.6,50.9
DVC000478,ACCT000478,2026-06-28 12:00:00,True,52.0,215.4,29.2,41.5
DVC000478,ACCT000478,2026-06-29 12:00:00,True,58.3,223.2,26.2,44.1
DVC000479,ACCT000479,2026-05-31 12:00:00,True,42.0,210.0,18.7,36.5
DVC000479,ACCT000479,2026-06-01 12:00:00,True,58.7,246.0,29.0,48.1
DVC000479,ACCT000479,2026-06-02 12:00:00,True,45.3,225.0,22.0,34.0
DVC000479,ACCT000479,2026-06-03 12:00:00,True,52.6,236.8,35.2,43.1
DVC000479,ACCT000479,2026-06-04 12:00:00,True,56.8,218.2,29.3,48.2
DVC000479,ACCT000479,2026-06-05 12:00:00,True,49.8,237.6,24.1,43.3
DVC000479,ACCT000479,2026-06-06 12:00:00,True,41.5,201.4,26.1,34.5
DVC000479,ACCT000479,2026-06-07 12:00:00,True,47.1,210.5,29.4,38.2
DVC000479,ACCT000479,2026-06-08 12:00:00,True,59.9,246.5,34.4,53.3
DVC000479,ACCT000479,2026-06-09 12:00:00,True,71.3,261.4,38.0,59.9
DVC000479,ACCT000479,2026-06-10 12:00:00,True,47.3,236.7,21.2,45.2
DVC000479,ACCT000479,2026-06-11 12:00:00,True,64.8,232.9,23.2,53.9
DVC000479,ACCT000479,2026-06-12 12:00:00,True,47.0,235.6,26.1,44.3
DVC000479,ACCT000479,2026-06-13 12:00:00,True,48.7,211.0,24.6,35.9
DVC000479,ACCT000479,2026-06-14 12:00:00,True,48.7,238.0,28.9,43.7
DVC000479,ACCT000479,2026-06-15 12:00:00,True,50.6,207.5,21.2,36.7
DVC000479,ACCT000479,2026-06-16 12:00:00,True,39.9,196.3,23.7,38.8
