account_id,metric_date,latency_ms,packet_loss_pct,uptime_pct
ACCT000554,2026-06-21,40.79,0.34,99.64
ACCT000554,2026-06-22,27.66,0.53,99.58
ACCT000554,2026-06-23,39.21,0.19,99.89
ACCT000554,2026-06-24,44.98,0.02,99.78
ACCT000554,2026-06-25,38.62,0.19,99.78
ACCT000554,2026-06-26,30.76,0.24,99.85
ACCT000554,2026-06-27,34.66,0.37,99.51
ACCT000554,2026-06-28,13.35,0.32,99.64
ACCT000554,2026-06-29,19.44,0.04,99.68
ACCT000555,2026-06-16,23.47,0.32,99.52
ACCT000555,2026-06-17,41.62,0.54,99.93
ACCT000555,2026-06-18,17.7,0.24,99.92
ACCT000555,2026-06-19,11.14,0.04,99.56
ACCT000555,2026-06-20,21.47,0.51,99.63
ACCT000555,2026-06-21,25.55,0.11,99.58
ACCT000555,2026-06-22,18.9,0.45,99.58
ACCT000555,2026-06-23,27.37,0.27,99.96
ACCT000555,2026-06-24,41.75,0.15,99.88
ACCT000555,2026-06-25,14.57,0.06,99.59
ACCT000555,2026-06-26,24.37,0.22,99.86
ACCT000555,2026-06-27,11.4,0.28,99.64
ACCT000555,2026-06-28,36.04,0.53,99.56
ACCT000555,2026-06-29,33.1,0.08,99.8
ACCT000556,2026-06-16,161.33,2.7,98.09
ACCT000556,2026-06-17,153.11,3.02,93.53
ACCT000556,2026-06-18,74.16,2.06,97.7
ACCT000556,2026-06-19,66.98,2.0,98.7
ACCT000556,2026-06-20,132.1,2.59,96.21
ACCT000556,2026-06-21,108.44,5.82,96.52
ACCT000556,2026-06-22,116.68,4.71,94.24
ACCT000556,2026-06-23,165.23,2.33,95.41
ACCT000556,2026-06-24,119.69,5.19,93.23
ACCT000556,2026-06-25,76.15,3.14,98.89
ACCT000556,2026-06-26,126.23,4.7,94.34
ACCT000556,2026-06-27,132.6,3.25,96.62
ACCT000556,2026-06-28,164.03,2.15,95.13
ACCT000556,2026-06-29,68.4,4.69,96.83
ACCT000557,2026-06-16,162.55,4.72,97.8
ACCT000557,2026-06-17,105.34,4.29,94.32
ACCT000557,2026-06-18,172.52,4.68,98.22
ACCT000557,2026-06-19,141.56,4.64,97.18
ACCT000557,2026-06-20,103.95,2.72,93.22
ACCT000557,2026-06-21,75.58,2.87,98.72
ACCT000557,2026-06-22,149.03,4.15,98.55
ACCT000557,2026-06-23,129.25,5.28,94.86
ACCT000557,2026-06-24,134.75,5.1,97.66
ACCT000557,2026-06-25,119.32,4.68,93.44
ACCT000557,2026-06-26,178.15,2.51,95.54
ACCT000557,2026-06-27,128.06,5.06,98.15
ACCT000557,2026-06-28,179.71,5.0,97.0
ACCT000557,2026-06-29,170.28,4.45,97.29
ACCT000558,2026-06-16,37.83,0.06,99.55
ACCT000558,2026-06-17,24.4,0.52,99.87
ACCT000558,2026-06-18,40.29,0.21,99.79
ACCT000558,2026-06-19,35.86,0.04,99.91
ACCT000558,2026-06-20,33.1,0.3,99.59
ACCT000558,2026-06-21,29.28,0.26,99.78
ACCT000558,2026-06-22,30.94,0.11,99.96
ACCT000558,2026-06-23,11.49,0.11,99.61
ACCT000558,2026-06-24,35.08,0.34,99.66
ACCT000558,2026-06-25,34.0,0.59,99.8
ACCT000558,2026-06-26,30.09,0.22,99.79
ACCT000558,2026-06-27,31.22,0.25,99.76
ACCT000558,2026-06-28,23.71,0.32,99.81
ACCT000558,2026-06-29,14.71,0.49,99.58
ACCT000559,2026-06-16,37.97,0.28,99.79
ACCT000559,2026-06-17,12.2,0.49,99.71
ACCT000559,2026-06-18,34.93,0.59,99.82
ACCT000559,2026-06-19,31.98,0.48,99.71
ACCT000559,2026-06-20,27.05,0.35,99.61
ACCT000559,2026-06-21,26.26,0.52,99.7
ACCT000559,2026-06-22,11.02,0.45,99.65
ACCT000559,2026-06-23,13.62,0.58,99.56
ACCT000559,2026-06-24,44.84,0.49,99.52
ACCT000559,2026-06-25,23.12,0.48,99.87
ACCT000559,2026-06-26,25.51,0.07,99.63
ACCT000559,2026-06-27,19.58,0.48,99.99
ACCT000559,2026-06-28,42.9,0.55,99.57
ACCT000559,2026-06-29,18.7,0.5,99.63
ACCT000560,2026-06-16,17.09,0.45,99.78
ACCT000560,2026-06-17,44.42,0.52,99.77
ACCT000560,2026-06-18,26.33,0.04,99.97
ACCT000560,2026-06-19,14.23,0.19,99.54
ACCT000560,2026-06-20,19.82,0.29,99.89
ACCT000560,2026-06-21,15.28,0.39,99.98
ACCT000560,2026-06-22,43.24,0.3,99.51
ACCT000560,2026-06-23,32.83,0.47,99.98
ACCT000560,2026-06-24,11.81,0.52,99.79
ACCT000560,2026-06-25,42.33,0.1,99.65
ACCT000560,2026-06-26,11.76,0.48,99.9
ACCT000560,2026-06-27,28.32,0.22,99.93
ACCT000560,2026-06-28,19.75,0.13,99.61
ACCT000560,2026-06-29,23.13,0.12,99.98
ACCT000561,2026-06-16,37.04,0.08,99.87
ACCT000561,2026-06-17,33.02,0.32,99.78
ACCT000561,2026-06-18,40.23,0.09,99.51
ACCT000561,2026-06-19,19.25,0.13,99.99
ACCT000561,2026-06-20,39.07,0.56,99.83
ACCT000561,2026-06-21,16.25,0.52,99.66
ACCT000561,2026-06-22,44.45,0.55,99.98
ACCT000561,2026-06-23,16.67,0.44,99.54
ACCT000561,2026-06-24,23.12,0.56,99.74
ACCT000561,2026-06-25,29.0,0.43,99.92
ACCT000561,2026-06-26,35.45,0.58,99.79
ACCT000561,2026-06-27,16.04,0.18,99.6
ACCT000561,2026-06-28,19.68,0.12,99.82
ACCT000561,2026-06-29,14.91,0.54,99.69
ACCT000563,2026-06-16,38.7,0.26,99.62
ACCT000563,2026-06-17,39.42,0.58,99.7
ACCT000563,2026-06-18,29.27,0.28,99.66
ACCT000563,2026-06-19,35.8,0.56,99.97
ACCT000563,2026-06-20,17.27,0.44,99.91
ACCT000563,2026-06-21,42.95,0.54,99.98
ACCT000563,2026-06-22,32.81,0.54,99.75
ACCT000563,2026-06-23,20.65,0.24,99.73
ACCT000563,2026-06-24,35.15,0.53,99.86
ACCT000563,2026-06-25,11.21,0.05,99.8
ACCT000563,2026-06-26,32.65,0.45,99.91
ACCT000563,2026-06-27,24.75,0.56,99.85
ACCT000563,2026-06-28,18.68,0.08,99.71
ACCT000563,2026-06-29,43.33,0.29,99.99
ACCT000564,2026-06-16,31.61,0.34,99.68
ACCT000564,2026-06-17,14.98,0.38,99.9
ACCT000564,2026-06-18,40.9,0.32,99.94
ACCT000564,2026-06-19,35.89,0.29,99.83
ACCT000564,2026-06-20,40.53,0.01,99.51
ACCT000564,2026-06-21,29.01,0.01,99.61
ACCT000564,2026-06-22,28.95,0.59,99.92
ACCT000564,2026-06-23,10.8,0.55,99.88
ACCT000564,2026-06-24,20.32,0.37,99.71
ACCT000564,2026-06-25,10.08,0.16,99.58
ACCT000564,2026-06-26,12.28,0.53,99.69
ACCT000564,2026-06-27,11.18,0.26,99.69
ACCT000564,2026-06-28,26.12,0.46,99.74
ACCT000564,2026-06-29,12.36,0.03,99.77
ACCT000565,2026-06-16,14.2,0.27,99.76
ACCT000565,2026-06-17,38.98,0.26,99.66
ACCT000565,2026-06-18,43.27,0.07,99.68
ACCT000565,2026-06-19,38.52,0.31,99.94
ACCT000565,2026-06-20,28.01,0.4,99.61
ACCT000565,2026-06-21,41.52,0.16,99.52
ACCT000565,2026-06-22,23.85,0.55,99.78
ACCT000565,2026-06-23,44.29,0.39,99.53
ACCT000565,2026-06-24,41.77,0.53,99.71
ACCT000565,2026-06-25,22.89,0.09,99.56
ACCT000565,2026-06-26,43.41,0.15,99.76
ACCT000565,2026-06-27,43.74,0.43,99.89
ACCT000565,2026-06-28,42.73,0.25,99.99
ACCT000565,2026-06-29,28.56,0.23,99.75
ACCT000567,2026-06-16,19.82,0.4,99.84
ACCT000567,2026-06-17,37.47,0.03,99.74
ACCT000567,2026-06-18,43.77,0.35,99.84
ACCT000567,2026-06-19,24.32,0.01,99.52
ACCT000567,2026-06-20,36.49,0.02,99.81
ACCT000567,2026-06-21,35.26,0.3,99.69
ACCT000567,2026-06-22,33.99,0.29,99.57
ACCT000567,2026-06-23,37.33,0.11,99.62
ACCT000567,2026-06-24,24.28,0.28,99.9
ACCT000567,2026-06-25,32.63,0.46,99.58
ACCT000567,2026-06-26,20.57,0.51,99.53
ACCT000567,2026-06-27,35.7,0.55,99.55
ACCT000567,2026-06-28,12.79,0.0,99.51
ACCT000567,2026-06-29,20.78,0.18,99.81
ACCT000569,2026-06-16,30.25,0.39,100.0
ACCT000569,2026-06-17,40.01,0.37,99.96
ACCT000569,2026-06-18,22.76,0.49,99.84
ACCT000569,2026-06-19,25.24,0.41,99.99
ACCT000569,2026-06-20,40.1,0.15,99.8
ACCT000569,2026-06-21,37.69,0.23,99.86
ACCT000569,2026-06-22,25.25,0.19,99.84
ACCT000569,2026-06-23,22.26,0.39,99.62
ACCT000569,2026-06-24,21.01,0.31,99.76
ACCT000569,2026-06-25,27.52,0.14,99.88
ACCT000569,2026-06-26,38.22,0.01,99.82
ACCT000569,2026-06-27,15.02,0.43,99.5
ACCT000569,2026-06-28,26.46,0.29,99.91
ACCT000569,2026-06-29,10.81,0.01,99.52
ACCT000570,2026-06-16,25.12,0.06,99.87
ACCT000570,2026-06-17,22.14,0.5,99.9
ACCT000570,2026-06-18,14.81,0.07,99.71
ACCT000570,2026-06-19,38.24,0.26,99.82
ACCT000570,2026-06-20,21.7,0.35,99.59
ACCT000570,2026-06-21,42.34,0.33,99.61
ACCT000570,2026-06-22,28.19,0.07,99.63
ACCT000570,2026-06-23,10.5,0.4,99.58
ACCT000570,2026-06-24,24.39,0.48,99.62
ACCT000570,2026-06-25,12.54,0.07,99.86
ACCT000570,2026-06-26,25.85,0.58,99.55
ACCT000570,2026-06-27,29.45,0.2,99.84
ACCT000570,2026-06-28,12.26,0.58,99.81
ACCT000570,2026-06-29,30.41,0.26,99.82
ACCT000571,2026-06-16,24.28,0.01,99.74
ACCT000571,2026-06-17,18.76,0.36,99.87
ACCT000571,2026-06-18,20.44,0.02,99.86
ACCT000571,2026-06-19,23.09,0.6,99.87
ACCT000571,2026-06-20,27.02,0.32,99.84
ACCT000571,2026-06-21,13.76,0.29,99.77
ACCT000571,2026-06-22,35.15,0.24,99.57
ACCT000571,2026-06-23,13.08,0.09,99.99
ACCT000571,2026-06-24,13.28,0.14,99.84
ACCT000571,2026-06-25,35.48,0.42,99.52
ACCT000571,2026-06-26,30.12,0.0,99.82
ACCT000571,2026-06-27,43.47,0.07,99.72
ACCT000571,2026-06-28,38.07,0.24,99.93
ACCT000571,2026-06-29,18.39,0.18,99.98
ACCT000572,2026-06-16,18.6,0.55,99.57
ACCT000572,2026-06-17,31.29,0.49,99.58
ACCT000572,2026-06-18,40.31,0.34,99.7
ACCT000572,2026-06-19,11.85,0.44,99.61
ACCT000572,2026-06-20,34.78,0.05,99.51
ACCT000572,2026-06-21,14.15,0.36,99.8
ACCT000572,2026-06-22,20.87,0.49,99.78
ACCT000572,2026-06-23,13.9,0.49,99.71
ACCT000572,2026-06-24,25.73,0.05,99.94
ACCT000572,2026-06-25,31.2,0.21,99.71
ACCT000572,2026-06-26,10.64,0.28,99.52
ACCT000572,2026-06-27,37.82,0.5,99.64
ACCT000572,2026-06-28,10.93,0.57,99.91
ACCT000572,2026-06-29,39.49,0.46,99.73
ACCT000573,2026-06-16,12.78,0.36,99.54
ACCT000573,2026-06-17,44.5,0.5,99.66
ACCT000573,2026-06-18,12.5,0.26,99.58
ACCT000573,2026-06-19,36.6,0.51,99.56
ACCT000573,2026-06-20,40.31,0.6,99.8
ACCT000573,2026-06-21,26.99,0.06,100.0
ACCT000573,2026-06-22,28.68,0.48,99.91
ACCT000573,2026-06-23,32.63,0.07,99.88
ACCT000573,2026-06-24,32.78,0.21,99.61
ACCT000573,2026-06-25,37.99,0.57,99.67
ACCT000573,2026-06-26,24.36,0.06,99.75
ACCT000573,2026-06-27,39.86,0.15,99.84
ACCT000573,2026-06-28,13.14,0.55,99.54
ACCT000573,2026-06-29,14.87,0.42,99.58
ACCT000575,2026-06-16,39.9,0.47,99.72
ACCT000575,2026-06-17,41.12,0.28,99.99
ACCT000575,2026-06-18,36.3,0.37,99.78
ACCT000575,2026-06-19,12.53,0.57,99.93
ACCT000575,2026-06-20,35.16,0.56,99.79
ACCT000575,2026-06-21,18.3,0.42,99.75
ACCT000575,2026-06-22,40.13,0.22,99.91
ACCT000575,2026-06-23,20.82,0.06,99.79
ACCT000575,2026-06-24,28.4,0.11,99.63
ACCT000575,2026-06-25,20.22,0.08,99.96
ACCT000575,2026-06-26,23.01,0.25,99.7
ACCT000575,2026-06-27,17.91,0.27,99.52
ACCT000575,2026-06-28,37.68,0.53,99.91
ACCT000575,2026-06-29,20.82,0.38,99.91
ACCT000576,2026-06-16,26.16,0.36,99.96
ACCT000576,2026-06-17,16.48,0.1,99.79
ACCT000576,2026-06-18,38.42,0.55,99.73
ACCT000576,2026-06-19,39.83,0.27,99.89
ACCT000576,2026-06-20,28.77,0.27,99.74
ACCT000576,2026-06-21,39.91,0.46,99.65
ACCT000576,2026-06-22,18.23,0.42,99.7
ACCT000576,2026-06-23,11.49,0.07,99.91
ACCT000576,2026-06-24,22.82,0.58,99.66
ACCT000576,2026-06-25,35.52,0.41,99.6
ACCT000576,2026-06-26,12.69,0.33,99.72
ACCT000576,2026-06-27,19.98,0.2,99.78
ACCT000576,2026-06-28,24.89,0.59,100.0
ACCT000576,2026-06-29,12.78,0.21,99.66
ACCT000577,2026-06-16,14.19,0.14,99.72
ACCT000577,2026-06-17,20.36,0.3,99.91
ACCT000577,2026-06-18,11.61,0.32,99.82
ACCT000577,2026-06-19,33.76,0.09,99.81
ACCT000577,2026-06-20,27.36,0.59,99.91
ACCT000577,2026-06-21,42.82,0.31,99.72
ACCT000577,2026-06-22,40.92,0.08,99.68
ACCT000577,2026-06-23,42.87,0.5,99.88
ACCT000577,2026-06-24,26.69,0.42,99.6
ACCT000577,2026-06-25,40.04,0.08,99.8
ACCT000577,2026-06-26,13.57,0.47,99.69
ACCT000577,2026-06-27,17.42,0.12,99.8
ACCT000577,2026-06-28,27.46,0.43,99.79
ACCT000577,2026-06-29,33.79,0.31,99.61
ACCT000578,2026-06-16,30.14,0.45,99.75
ACCT000578,2026-06-17,18.14,0.26,99.54
ACCT000578,2026-06-18,12.21,0.38,99.86
ACCT000578,2026-06-19,11.26,0.32,99.64
ACCT000578,2026-06-20,29.2,0.1,99.89
ACCT000578,2026-06-21,22.6,0.5,99.76
ACCT000578,2026-06-22,40.78,0.24,99.57
ACCT000578,2026-06-23,41.89,0.57,99.74
ACCT000578,2026-06-24,20.65,0.36,99.93
ACCT000578,2026-06-25,23.59,0.18,99.84
ACCT000578,2026-06-26,18.35,0.09,99.92
ACCT000578,2026-06-27,21.73,0.52,99.83
ACCT000578,2026-06-28,35.79,0.33,99.51
ACCT000578,2026-06-29,10.3,0.57,99.66
ACCT000580,2026-06-16,43.72,0.19,99.82
ACCT000580,2026-06-17,30.84,0.49,99.86
ACCT000580,2026-06-18,38.3,0.46,99.84
ACCT000580,2026-06-19,17.08,0.29,99.89
ACCT000580,2026-06-20,19.52,0.37,99.52
ACCT000580,2026-06-21,16.49,0.2,99.65
ACCT000580,2026-06-22,30.54,0.27,99.64
ACCT000580,2026-06-23,13.63,0.17,99.55
ACCT000580,2026-06-24,38.68,0.13,99.68
ACCT000580,2026-06-25,13.07,0.24,99.72
ACCT000580,2026-06-26,32.29,0.14,99.71
ACCT000580,2026-06-27,41.83,0.43,99.57
ACCT000580,2026-06-28,41.17,0.47,99.59
ACCT000580,2026-06-29,22.98,0.3,99.72
ACCT000581,2026-06-16,27.73,0.39,99.53
ACCT000581,2026-06-17,36.38,0.12,99.83
ACCT000581,2026-06-18,18.25,0.02,99.93
ACCT000581,2026-06-19,36.73,0.45,99.96
ACCT000581,2026-06-20,29.74,0.13,99.55
ACCT000581,2026-06-21,20.31,0.48,99.88
ACCT000581,2026-06-22,43.82,0.03,99.58
ACCT000581,2026-06-23,42.45,0.23,99.71
ACCT000581,2026-06-24,12.99,0.39,99.64
ACCT000581,2026-06-25,38.46,0.5,99.96
ACCT000581,2026-06-26,35.28,0.42,99.8
ACCT000581,2026-06-27,24.73,0.06,99.95
ACCT000581,2026-06-28,39.13,0.48,99.84
ACCT000581,2026-06-29,29.99,0.23,99.81
ACCT000583,2026-06-16,43.64,0.53,99.81
ACCT000583,2026-06-17,42.8,0.17,99.85
ACCT000583,2026-06-18,20.37,0.18,99.99
ACCT000583,2026-06-19,35.22,0.16,99.86
ACCT000583,2026-06-20,20.25,0.04,99.58
ACCT000583,2026-06-21,25.65,0.33,99.95
ACCT000583,2026-06-22,11.88,0.19,99.61
ACCT000583,2026-06-23,43.42,0.57,99.82
ACCT000583,2026-06-24,16.01,0.47,99.72
ACCT000583,2026-06-25,32.64,0.16,99.59
ACCT000583,2026-06-26,41.68,0.45,99.76
ACCT000583,2026-06-27,32.65,0.49,99.88
ACCT000583,2026-06-28,41.52,0.22,99.85
ACCT000583,2026-06-29,43.68,0.55,99.57
ACCT000584,2026-06-16,31.84,0.06,99.76
ACCT000584,2026-06-17,39.61,0.53,99.62
ACCT000584,2026-06-18,42.3,0.56,99.77
ACCT000584,2026-06-19,39.87,0.05,99.91
ACCT000584,2026-06-20,36.13,0.52,99.83
ACCT000584,2026-06-21,21.43,0.12,99.8
ACCT000584,2026-06-22,18.67,0.45,99.52
ACCT000584,2026-06-23,34.04,0.55,99.58
ACCT000584,2026-06-24,20.69,0.25,99.74
ACCT000584,2026-06-25,12.45,0.1,99.75
ACCT000584,2026-06-26,13.41,0.0,99.77
ACCT000584,2026-06-27,30.15,0.19,99.9
ACCT000584,2026-06-28,30.3,0.24,99.59
ACCT000584,2026-06-29,12.7,0.1,99.54
ACCT000585,2026-06-16,41.04,0.46,99.93
ACCT000585,2026-06-17,29.49,0.04,99.99
ACCT000585,2026-06-18,22.21,0.08,99.78
ACCT000585,2026-06-19,14.19,0.42,99.63
ACCT000585,2026-06-20,35.04,0.0,99.93
ACCT000585,2026-06-21,31.47,0.06,99.6
ACCT000585,2026-06-22,15.18,0.52,99.92
ACCT000585,2026-06-23,26.2,0.49,99.64
ACCT000585,2026-06-24,14.43,0.3,99.93
ACCT000585,2026-06-25,33.36,0.43,99.76
ACCT000585,2026-06-26,41.12,0.4,99.66
ACCT000585,2026-06-27,36.96,0.26,99.85
ACCT000585,2026-06-28,42.05,0.44,99.88
ACCT000585,2026-06-29,37.34,0.1,99.74
ACCT000586,2026-06-16,41.88,0.33,99.92
ACCT000586,2026-06-17,22.39,0.54,99.76
ACCT000586,2026-06-18,39.21,0.19,99.69
ACCT000586,2026-06-19,41.63,0.06,99.77
ACCT000586,2026-06-20,32.6,0.34,99.7
ACCT000586,2026-06-21,12.13,0.33,99.83
ACCT000586,2026-06-22,20.95,0.38,99.62
ACCT000586,2026-06-23,20.15,0.38,99.85
ACCT000586,2026-06-24,17.91,0.22,99.82
ACCT000586,2026-06-25,37.2,0.37,99.8
ACCT000586,2026-06-26,25.89,0.43,99.63
ACCT000586,2026-06-27,30.33,0.2,99.56
ACCT000586,2026-06-28,33.91,0.4,99.67
ACCT000586,2026-06-29,27.98,0.22,99.92
ACCT000587,2026-06-16,34.96,0.49,99.76
ACCT000587,2026-06-17,16.21,0.43,99.63
ACCT000587,2026-06-18,17.66,0.01,99.86
ACCT000587,2026-06-19,12.28,0.37,99.8
ACCT000587,2026-06-20,38.34,0.25,99.93
ACCT000587,2026-06-21,28.54,0.45,99.76
ACCT000587,2026-06-22,15.13,0.26,99.65
ACCT000587,2026-06-23,42.47,0.36,99.84
ACCT000587,2026-06-24,41.62,0.18,99.57
ACCT000587,2026-06-25,33.27,0.54,99.85
ACCT000587,2026-06-26,31.63,0.24,99.74
ACCT000587,2026-06-27,34.02,0.25,99.9
ACCT000587,2026-06-28,26.99,0.25,99.89
ACCT000587,2026-06-29,37.73,0.26,99.91
ACCT000588,2026-06-16,36.79,0.52,99.59
ACCT000588,2026-06-17,13.24,0.15,99.57
ACCT000588,2026-06-18,43.92,0.39,99.94
ACCT000588,2026-06-19,26.52,0.27,99.62
ACCT000588,2026-06-20,10.46,0.01,99.88
ACCT000588,2026-06-21,23.11,0.11,99.69
ACCT000588,2026-06-22,39.81,0.01,99.54
ACCT000588,2026-06-23,25.05,0.48,99.83
ACCT000588,2026-06-24,28.1,0.11,99.54
ACCT000588,2026-06-25,29.27,0.59,99.77
ACCT000588,2026-06-26,22.78,0.55,99.85
ACCT000588,2026-06-27,34.97,0.46,99.55
ACCT000588,2026-06-28,16.72,0.04,99.57
ACCT000588,2026-06-29,39.94,0.56,99.66
ACCT000589,2026-06-16,31.61,0.13,99.89
ACCT000589,2026-06-17,34.53,0.54,99.82
ACCT000589,2026-06-18,16.4,0.23,99.63
ACCT000589,2026-06-19,44.78,0.52,99.91
ACCT000589,2026-06-20,39.44,0.59,99.53
ACCT000589,2026-06-21,42.74,0.34,99.97
ACCT000589,2026-06-22,31.72,0.17,99.91
ACCT000589,2026-06-23,14.04,0.56,99.91
ACCT000589,2026-06-24,23.52,0.52,99.89
ACCT000589,2026-06-25,35.01,0.02,99.68
ACCT000589,2026-06-26,36.8,0.23,99.63
ACCT000589,2026-06-27,30.98,0.33,99.9
ACCT000589,2026-06-28,10.03,0.42,99.8
ACCT000589,2026-06-29,18.53,0.13,99.98
ACCT000590,2026-06-16,27.14,0.02,99.83
ACCT000590,2026-06-17,31.27,0.3,99.84
ACCT000590,2026-06-18,17.0,0.03,99.91
ACCT000590,2026-06-19,37.76,0.27,99.98
ACCT000590,2026-06-20,17.95,0.19,99.94
ACCT000590,2026-06-21,31.2,0.23,99.61
ACCT000590,2026-06-22,14.63,0.58,99.67
ACCT000590,2026-06-23,14.61,0.18,99.66
ACCT000590,2026-06-24,31.53,0.3,99.85
ACCT000590,2026-06-25,36.73,0.26,99.5
ACCT000590,2026-06-26,42.08,0.33,99.57
ACCT000590,2026-06-27,43.49,0.14,99.77
ACCT000590,2026-06-28,28.18,0.01,99.83
ACCT000590,2026-06-29,16.54,0.23,99.77
ACCT000591,2026-06-16,15.98,0.03,99.62
ACCT000591,2026-06-17,24.71,0.54,99.62
ACCT000591,2026-06-18,23.7,0.17,99.57
ACCT000591,2026-06-19,21.2,0.21,99.54
ACCT000591,2026-06-20,30.63,0.34,99.94
ACCT000591,2026-06-21,40.71,0.54,99.82
ACCT000591,2026-06-22,16.13,0.49,99.85
ACCT000591,2026-06-23,24.45,0.27,99.78
ACCT000591,2026-06-24,42.54,0.24,99.67
ACCT000591,2026-06-25,11.32,0.24,99.58
ACCT000591,2026-06-26,22.16,0.46,99.7
ACCT000591,2026-06-27,12.68,0.16,99.67
ACCT000591,2026-06-28,28.49,0.39,99.63
ACCT000591,2026-06-29,29.56,0.51,99.62
ACCT000592,2026-06-16,12.05,0.54,99.89
ACCT000592,2026-06-17,11.81,0.19,99.53
ACCT000592,2026-06-18,29.86,0.19,99.71
ACCT000592,2026-06-19,42.8,0.19,99.51
ACCT000592,2026-06-20,37.49,0.51,99.91
ACCT000592,2026-06-21,42.24,0.05,99.54
ACCT000592,2026-06-22,11.69,0.03,99.66
ACCT000592,2026-06-23,33.5,0.2,99.87
ACCT000592,2026-06-24,25.49,0.01,99.53
ACCT000592,2026-06-25,41.56,0.17,99.83
ACCT000592,2026-06-26,11.35,0.09,99.81
ACCT000592,2026-06-27,22.82,0.13,99.52
ACCT000592,2026-06-28,32.51,0.42,99.53
ACCT000592,2026-06-29,34.71,0.44,99.76
ACCT000593,2026-06-16,20.69,0.39,99.62
ACCT000593,2026-06-17,11.04,0.23,99.59
ACCT000593,2026-06-18,27.01,0.35,99.51
ACCT000593,2026-06-19,28.12,0.17,99.98
ACCT000593,2026-06-20,44.69,0.51,99.73
ACCT000593,2026-06-21,41.77,0.48,99.74
ACCT000593,2026-06-22,31.6,0.05,99.91
ACCT000593,2026-06-23,20.57,0.34,99.87
ACCT000593,2026-06-24,10.17,0.04,99.75
ACCT000593,2026-06-25,33.55,0.48,99.83
ACCT000593,2026-06-26,28.0,0.27,100.0
ACCT000593,2026-06-27,12.95,0.5,99.57
ACCT000593,2026-06-28,31.85,0.03,99.59
ACCT000593,2026-06-29,36.06,0.32,99.6
ACCT000594,2026-06-16,14.83,0.1,99.67
ACCT000594,2026-06-17,30.27,0.56,99.67
ACCT000594,2026-06-18,28.39,0.08,99.62
ACCT000594,2026-06-19,17.4,0.31,99.59
ACCT000594,2026-06-20,39.68,0.27,99.91
ACCT000594,2026-06-21,17.28,0.18,99.89
ACCT000594,2026-06-22,35.53,0.33,99.97
ACCT000594,2026-06-23,15.53,0.42,99.65
ACCT000594,2026-06-24,26.65,0.55,99.64
ACCT000594,2026-06-25,39.61,0.05,99.68
ACCT000594,2026-06-26,31.88,0.04,99.82
ACCT000594,2026-06-27,25.55,0.47,100.0
ACCT000594,2026-06-28,15.18,0.57,99.68
ACCT000594,2026-06-29,28.07,0.42,99.65
ACCT000595,2026-06-16,152.32,4.06,94.73
ACCT000595,2026-06-17,104.42,4.42,96.37
ACCT000595,2026-06-18,163.01,1.83,94.58
ACCT000595,2026-06-19,93.93,1.93,95.59
ACCT000595,2026-06-20,97.78,1.49,98.63
ACCT000595,2026-06-21,130.9,1.93,93.91
ACCT000595,2026-06-22,116.97,4.42,95.96
ACCT000595,2026-06-23,163.2,3.08,93.36
ACCT000595,2026-06-24,67.77,5.37,95.48
ACCT000595,2026-06-25,66.58,4.07,95.99
ACCT000595,2026-06-26,164.86,3.77,95.22
ACCT000595,2026-06-27,116.59,4.32,96.33
ACCT000595,2026-06-28,156.58,5.58,94.51
ACCT000595,2026-06-29,105.08,4.07,95.39
ACCT000596,2026-06-16,85.01,3.17,98.96
ACCT000596,2026-06-17,124.89,5.17,97.95
ACCT000596,2026-06-18,60.49,5.38,93.73
ACCT000596,2026-06-19,143.45,4.94,93.6
ACCT000596,2026-06-20,109.39,3.65,93.14
ACCT000596,2026-06-21,60.85,3.28,97.14
ACCT000596,2026-06-22,137.73,2.51,95.12
ACCT000596,2026-06-23,149.74,2.26,96.66
ACCT000596,2026-06-24,146.31,5.62,97.09
ACCT000596,2026-06-25,146.07,3.51,94.67
ACCT000596,2026-06-26,108.88,2.21,95.1
ACCT000596,2026-06-27,169.17,2.29,97.46
ACCT000596,2026-06-28,82.42,4.47,98.26
ACCT000596,2026-06-29,90.74,3.44,94.8
ACCT000597,2026-06-16,39.79,0.28,99.55
ACCT000597,2026-06-17,10.21,0.05,99.56
ACCT000597,2026-06-18,25.91,0.4,99.75
ACCT000597,2026-06-19,40.34,0.26,99.65
ACCT000597,2026-06-20,35.42,0.5,99.55
ACCT000597,2026-06-21,33.7,0.46,99.88
ACCT000597,2026-06-22,29.48,0.04,99.56
ACCT000597,2026-06-23,42.88,0.33,99.7
ACCT000597,2026-06-24,28.41,0.09,99.67
ACCT000597,2026-06-25,13.82,0.41,99.54
ACCT000597,2026-06-26,36.13,0.17,99.72
ACCT000597,2026-06-27,44.59,0.47,99.7
ACCT000597,2026-06-28,40.01,0.21,99.51
ACCT000597,2026-06-29,17.28,0.54,99.54
ACCT000598,2026-06-16,41.38,0.49,99.87
ACCT000598,2026-06-17,37.07,0.54,99.61
ACCT000598,2026-06-18,10.26,0.21,99.93
ACCT000598,2026-06-19,41.65,0.55,99.97
ACCT000598,2026-06-20,12.81,0.59,99.77
ACCT000598,2026-06-21,24.42,0.18,99.66
ACCT000598,2026-06-22,13.27,0.46,99.98
ACCT000598,2026-06-23,35.91,0.26,99.8
ACCT000598,2026-06-24,26.63,0.25,99.58
ACCT000598,2026-06-25,13.66,0.32,99.9
