subscription_id,account_id,product_id,plan_id,device_id,start_date,end_date,status,mrc
SUB000487,ACCT000310,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-03-07,,active,55.0
SUB000488,ACCT000310,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB000489,ACCT000310,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000490,ACCT000311,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-02-07,,active,90.0
SUB000491,ACCT000312,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2021-05-24,,active,50.0
SUB000492,ACCT000312,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2022-03-22,,active,52.0
SUB000493,ACCT000313,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-02-03,,active,75.0
SUB000494,ACCT000314,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-05-11,,active,115.0
SUB000495,ACCT000315,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-08-24,,active,70.0
SUB000496,ACCT000316,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-03-13,,active,95.0
SUB000497,ACCT000317,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-06-04,,active,90.0
SUB000498,ACCT000317,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB000499,ACCT000318,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-03-06,,active,50.0
SUB000500,ACCT000318,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2026-01-21,,active,52.0
SUB000501,ACCT000319,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-09-25,,active,95.0
SUB000502,ACCT000319,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2025-06-14,,active,47.0
SUB000503,ACCT000320,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-05-24,,active,75.0
SUB000504,ACCT000320,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2023-05-27,,active,62.0
SUB000505,ACCT000321,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-07-28,,active,90.0
SUB000506,ACCT000321,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2023-11-23,,active,55.0
SUB000507,ACCT000322,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2021-07-23,,active,75.0
SUB000508,ACCT000322,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2022-04-24,,active,67.0
SUB000509,ACCT000323,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-01-07,,active,70.0
SUB000510,ACCT000323,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-04-20,,active,45.0
SUB000511,ACCT000324,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-07-17,,active,90.0
SUB000512,ACCT000324,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-06-18,,active,77.0
SUB000513,ACCT000325,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2020-12-31,2021-05-06,cancelled,95.0
SUB000514,ACCT000326,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-11-16,,active,95.0
SUB000515,ACCT000327,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-05-29,2027-03-22,cancelled,50.0
SUB000516,ACCT000327,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,2027-03-22,cancelled,77.0
SUB000517,ACCT000328,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-03-01,,active,70.0
SUB000518,ACCT000329,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-02-18,,active,70.0
SUB000519,ACCT000329,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-12-18,,active,45.0
SUB000520,ACCT000330,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2024-08-22,,active,115.0
SUB000521,ACCT000331,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-01-31,,active,50.0
SUB000522,ACCT000331,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2023-10-28,,active,67.0
SUB000523,ACCT000332,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-02-22,,active,90.0
SUB000524,ACCT000333,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-04-25,,active,90.0
SUB000525,ACCT000333,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2026-06-30,,active,47.0
SUB000526,ACCT000334,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-01-10,2023-12-04,cancelled,50.0
SUB000527,ACCT000334,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2023-01-27,2023-12-04,cancelled,25.0
SUB000528,ACCT000335,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-05-16,,active,55.0
SUB000529,ACCT000335,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-11-27,,active,55.0
SUB000530,ACCT000336,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-10-02,2027-07-14,cancelled,50.0
SUB000531,ACCT000337,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-04-29,,active,70.0
SUB000532,ACCT000338,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-12,,active,70.0
SUB000533,ACCT000339,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-05-10,,active,120.0
SUB000534,ACCT000340,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-02-03,,active,90.0
SUB000535,ACCT000340,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2022-05-23,,active,77.0
SUB000536,ACCT000340,PROD_TV,PLAN_TV_STD,DEV_NONE,2022-04-01,,active,45.0
SUB000537,ACCT000341,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-01-20,2026-08-07,cancelled,75.0
SUB000538,ACCT000342,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-02-02,,active,55.0
SUB000539,ACCT000342,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2023-04-04,,active,67.0
SUB000540,ACCT000343,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-12-10,2024-10-20,cancelled,70.0
SUB000541,ACCT000344,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2020-05-23,2021-02-07,cancelled,70.0
SUB000542,ACCT000344,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2020-06-13,2021-02-07,cancelled,62.0
SUB000543,ACCT000345,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-01-10,,active,50.0
SUB000544,ACCT000345,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-01-19,,active,25.0
SUB000545,ACCT000346,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2022-03-02,,active,70.0
SUB000546,ACCT000347,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-04-15,,active,115.0
SUB000547,ACCT000347,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-06-04,,active,77.0
SUB000548,ACCT000348,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-02-23,,active,70.0
SUB000549,ACCT000349,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-10-11,,active,95.0
SUB000550,ACCT000350,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-02-22,,active,50.0
SUB000551,ACCT000350,PROD_MOB,PLAN_MOB_40,DEV_NONE,2026-06-30,,active,40.0
SUB000552,ACCT000351,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-03-24,,active,55.0
SUB000553,ACCT000351,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2023-07-24,,active,62.0
SUB000554,ACCT000352,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-10-20,,active,75.0
SUB000555,ACCT000353,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-02-20,,active,70.0
SUB000556,ACCT000354,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2020-04-20,,active,90.0
SUB000557,ACCT000354,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2020-12-16,,active,77.0
SUB000558,ACCT000354,PROD_TV,PLAN_TV_STD,DEV_NONE,2021-02-08,,active,45.0
SUB000559,ACCT000355,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-05-29,,active,75.0
SUB000560,ACCT000355,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2026-06-30,,active,55.0
SUB000561,ACCT000356,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-06-06,,active,115.0
SUB000562,ACCT000356,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000563,ACCT000357,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-06-17,,active,50.0
SUB000564,ACCT000357,PROD_MOB,PLAN_MOB_10,DEV_NONE,2026-06-30,,active,25.0
SUB000565,ACCT000358,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-03-13,,active,55.0
SUB000566,ACCT000358,PROD_MOB,PLAN_MOB_10,DEV_NONE,2025-07-09,,active,25.0
SUB000567,ACCT000358,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-08-20,,active,45.0
SUB000568,ACCT000359,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2018-09-21,,active,95.0
SUB000569,ACCT000359,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2019-04-20,,active,55.0
SUB000570,ACCT000360,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-06-14,,active,90.0
SUB000571,ACCT000360,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-07-29,,active,55.0
SUB000572,ACCT000360,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-10-24,,active,45.0
SUB000573,ACCT000361,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-09-12,,active,90.0
SUB000574,ACCT000362,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-08-09,,active,90.0
SUB000575,ACCT000363,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-01-10,,active,70.0
SUB000576,ACCT000364,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-10-28,,active,90.0
SUB000577,ACCT000364,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2024-10-20,,active,52.0
SUB000578,ACCT000365,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-03-28,,active,75.0
SUB000579,ACCT000365,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-05-16,,active,52.0
SUB000580,ACCT000365,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-04-18,,active,45.0
SUB000581,ACCT000366,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-11-25,,active,55.0
SUB000582,ACCT000366,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2025-05-13,,active,47.0
SUB000583,ACCT000367,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-19,,active,75.0
SUB000584,ACCT000368,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-01-06,,active,55.0
SUB000585,ACCT000368,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2023-09-07,,active,52.0
SUB000586,ACCT000369,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-01-01,,active,55.0
SUB000587,ACCT000370,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2021-11-14,,active,70.0
SUB000588,ACCT000371,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-09-29,,active,90.0
SUB000589,ACCT000371,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2023-05-08,,active,55.0
SUB000590,ACCT000372,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-01-31,,active,90.0
SUB000591,ACCT000372,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2024-02-01,,active,55.0
SUB000592,ACCT000373,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-02-17,,active,75.0
SUB000593,ACCT000373,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB000594,ACCT000374,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2024-01-09,,active,115.0
SUB000595,ACCT000374,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-01-17,,active,45.0
SUB000596,ACCT000375,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-06-04,,active,115.0
SUB000597,ACCT000376,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2021-06-22,,active,120.0
SUB000598,ACCT000377,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-10-30,,active,50.0
SUB000599,ACCT000378,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-05-30,,active,70.0
SUB000600,ACCT000378,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-01-29,,active,77.0
SUB000601,ACCT000378,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-10-16,,active,45.0
SUB000602,ACCT000379,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-10-30,,active,50.0
SUB000603,ACCT000379,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB000604,ACCT000379,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-15,,active,45.0
SUB000605,ACCT000380,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-08-24,,active,50.0
SUB000606,ACCT000380,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-05-26,,active,77.0
SUB000607,ACCT000380,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-09-14,,active,25.0
SUB000608,ACCT000381,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2021-06-19,,active,70.0
SUB000609,ACCT000381,PROD_TV,PLAN_TV_STD,DEV_NONE,2022-06-02,,active,45.0
SUB000610,ACCT000382,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-10-21,,active,50.0
SUB000611,ACCT000383,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2020-04-08,,active,75.0
SUB000612,ACCT000384,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-29,,active,70.0
SUB000613,ACCT000384,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000614,ACCT000385,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-12-16,,active,95.0
SUB000615,ACCT000386,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-01-19,,active,90.0
SUB000616,ACCT000387,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-03-27,,active,75.0
SUB000617,ACCT000388,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-05-04,,active,75.0
SUB000618,ACCT000389,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-05-25,,active,75.0
SUB000619,ACCT000390,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-10-04,,active,70.0
SUB000620,ACCT000391,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2019-01-07,,active,90.0
SUB000621,ACCT000391,PROD_MOB,PLAN_MOB_10,DEV_NONE,2019-08-04,,active,25.0
SUB000622,ACCT000392,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2022-01-12,,active,70.0
SUB000623,ACCT000393,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-07-28,,active,95.0
SUB000624,ACCT000394,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2022-09-09,,active,75.0
SUB000625,ACCT000395,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-08-03,,active,90.0
SUB000626,ACCT000396,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-12-03,,active,70.0
SUB000627,ACCT000396,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-03-18,,active,25.0
SUB000628,ACCT000397,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2021-08-28,,active,90.0
SUB000629,ACCT000397,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2022-07-29,,active,67.0
SUB000630,ACCT000398,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-08-31,,active,55.0
SUB000631,ACCT000398,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2026-06-30,,active,62.0
SUB000632,ACCT000399,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2022-10-30,,active,75.0
SUB000633,ACCT000399,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2023-04-04,,active,52.0
SUB000634,ACCT000399,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-01-28,,active,45.0
SUB000635,ACCT000400,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-03-28,,active,75.0
SUB000636,ACCT000400,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2023-04-11,,active,52.0
SUB000637,ACCT000401,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-08-17,,active,115.0
SUB000638,ACCT000402,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-02-05,,active,120.0
SUB000639,ACCT000402,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2026-06-30,,active,47.0
SUB000640,ACCT000403,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-10-08,,active,70.0
SUB000641,ACCT000403,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-07-06,,active,67.0
SUB000642,ACCT000404,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-05-14,,active,95.0
SUB000643,ACCT000405,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-01-07,,active,50.0
SUB000644,ACCT000406,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2021-07-10,,active,55.0
SUB000645,ACCT000406,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2022-06-07,,active,47.0
SUB000646,ACCT000407,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-02-24,,active,70.0
SUB000647,ACCT000408,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2021-05-02,,active,75.0
SUB000648,ACCT000409,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-04-26,,active,70.0
SUB000649,ACCT000409,PROD_MOB,PLAN_MOB_40,DEV_NONE,2025-11-08,,active,40.0
SUB000650,ACCT000409,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-03-18,,active,45.0
SUB000651,ACCT000410,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-10-08,,active,75.0
SUB000652,ACCT000411,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-02-10,,active,50.0
SUB000653,ACCT000412,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-09-20,,active,50.0
SUB000654,ACCT000413,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2024-05-20,,active,120.0
SUB000655,ACCT000414,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-12-31,,active,95.0
SUB000656,ACCT000415,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-06-23,,active,70.0
SUB000657,ACCT000416,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-11-03,,active,95.0
SUB000658,ACCT000416,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-11-01,,active,45.0
SUB000659,ACCT000417,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-06-20,,active,70.0
SUB000660,ACCT000418,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-12-27,,active,55.0
SUB000661,ACCT000418,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2026-06-30,,active,37.0
SUB000662,ACCT000419,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-03-05,,active,120.0
SUB000663,ACCT000420,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-05-18,,active,90.0
SUB000664,ACCT000421,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-10-26,,active,75.0
SUB000665,ACCT000422,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-01-23,,active,90.0
SUB000666,ACCT000423,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-06-01,,active,95.0
SUB000667,ACCT000423,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2026-06-27,,active,62.0
SUB000668,ACCT000423,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000669,ACCT000424,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-07-27,,active,55.0
SUB000670,ACCT000425,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2024-01-17,2025-08-11,cancelled,120.0
SUB000671,ACCT000426,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-07-13,,active,75.0
SUB000672,ACCT000426,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2026-03-11,,active,47.0
SUB000673,ACCT000427,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-12-26,,active,115.0
SUB000674,ACCT000428,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-05-06,,active,90.0
SUB000675,ACCT000428,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-04-21,,active,77.0
SUB000676,ACCT000429,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2024-08-15,,active,120.0
SUB000677,ACCT000430,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-10-20,,active,95.0
SUB000678,ACCT000430,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-12-13,,active,25.0
SUB000679,ACCT000431,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-10-31,,active,90.0
SUB000680,ACCT000431,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000681,ACCT000432,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-10-10,2027-06-04,cancelled,70.0
SUB000682,ACCT000432,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-03-04,2027-06-04,cancelled,77.0
SUB000683,ACCT000433,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-11-14,,active,95.0
SUB000684,ACCT000433,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2026-04-28,,active,55.0
SUB000685,ACCT000434,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-06-05,,active,75.0
SUB000686,ACCT000435,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-01-21,,active,90.0
SUB000687,ACCT000436,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-09-27,,active,95.0
SUB000688,ACCT000436,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2024-09-09,,active,62.0
SUB000689,ACCT000437,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-06-02,2027-02-16,cancelled,95.0
SUB000690,ACCT000438,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-05-17,,active,50.0
SUB000691,ACCT000439,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-09-01,,active,75.0
SUB000692,ACCT000439,PROD_MOB,PLAN_MOB_40,DEV_NONE,2024-03-27,,active,40.0
SUB000693,ACCT000440,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-04-19,,active,90.0
SUB000694,ACCT000441,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-03-25,,active,50.0
SUB000695,ACCT000442,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2021-12-18,,active,70.0
SUB000696,ACCT000443,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-11-03,,active,50.0
SUB000697,ACCT000443,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-06-16,,active,62.0
SUB000698,ACCT000444,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-05-23,,active,95.0
SUB000699,ACCT000445,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-11-01,,active,70.0
SUB000700,ACCT000446,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-07-02,,active,70.0
SUB000701,ACCT000447,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-02-04,,active,70.0
SUB000702,ACCT000447,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2024-07-27,,active,25.0
SUB000703,ACCT000448,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-11-26,,active,50.0
SUB000704,ACCT000448,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-04-27,,active,67.0
SUB000705,ACCT000448,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB000706,ACCT000449,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-09-17,2026-12-30,cancelled,90.0
SUB000707,ACCT000450,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2021-05-05,,active,55.0
SUB000708,ACCT000451,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-01-05,,active,90.0
SUB000709,ACCT000452,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-10-05,,active,70.0
SUB000710,ACCT000452,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-03-06,,active,77.0
SUB000711,ACCT000452,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-09-06,,active,25.0
SUB000712,ACCT000453,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-12-01,,active,50.0
SUB000713,ACCT000453,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-08-31,,active,67.0
SUB000714,ACCT000454,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-07-31,,active,70.0
SUB000715,ACCT000455,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-05-21,,active,120.0
SUB000716,ACCT000456,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-06-27,,active,75.0
SUB000717,ACCT000456,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-07-07,,active,52.0
SUB000718,ACCT000457,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-01-26,,active,75.0
SUB000719,ACCT000458,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-06-04,,active,90.0
SUB000720,ACCT000458,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-08-13,,active,25.0
SUB000721,ACCT000459,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-09,,active,75.0
SUB000722,ACCT000460,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2024-10-13,,active,115.0
SUB000723,ACCT000461,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-05-30,,active,50.0
SUB000724,ACCT000462,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-10-15,,active,95.0
SUB000725,ACCT000462,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2026-06-30,,active,52.0
SUB000726,ACCT000463,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-05-31,,active,90.0
SUB000727,ACCT000463,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-08-29,,active,55.0
SUB000728,ACCT000464,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-06-23,,active,115.0
SUB000729,ACCT000464,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2026-06-30,,active,55.0
